date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:09:12	76013/76013	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Mar%202023%2012:09:08%20GMT	https://newtecons.vn/newtecons-ky-ket-thoa-thuan-hop-tac-cung-truong-dai-hoc-kien-truc-tp-hcm/	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/newtecons-ky-ket-thoa-thuan-hop-tac-cung-truong-dai-hoc-kien-truc-tp-hcm/index.html	(from https://newtecons.vn/tin-tuc/page/3/)
19:09:12	6319980/6319980	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Jul%202022%2007:22:39%20GMT	https://newtecons.vn/wp-content/uploads/2022/07/DAO-TAO-KY-NANG-QUAN-LY-TAI-CHINH-2-1.jpg	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/wp-content/uploads/2022/07/DAO-TAO-KY-NANG-QUAN-LY-TAI-CHINH-2-1.jpg	(from https://newtecons.vn/tin-tuc/page/3/)
19:09:12	1084921/1084921	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20May%202022%2016:10:25%20GMT	https://newtecons.vn/wp-content/uploads/2022/05/NEW05281-scaled.jpg	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/wp-content/uploads/2022/05/NEW05281-scaled.jpg	(from https://newtecons.vn/tin-tuc/page/3/)
19:09:13	94788/94788	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Mar%202023%2012:09:10%20GMT	https://newtecons.vn/newtecons-day-manh-hoat-dong-dao-tao-nang-cao-chat-luong-nhan-su/	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/newtecons-day-manh-hoat-dong-dao-tao-nang-cao-chat-luong-nhan-su/index.html	(from https://newtecons.vn/tin-tuc/page/3/)
19:09:13	527285/527285	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20May%202022%2008:48:08%20GMT	https://newtecons.vn/wp-content/uploads/2022/05/IMG_7258-scaled.jpg	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/wp-content/uploads/2022/05/IMG_7258-scaled.jpg	(from https://newtecons.vn/tin-tuc/page/4/)
19:09:13	64917808/64917808	---M--	200	added ('OK')	video/mp4	date:Thu,%2013%20Oct%202022%2008:27:19%20GMT	https://newtecons.vn/wp-content/uploads/2022/04/Sequence-02.mp4?_=1	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/wp-content/uploads/2022/04/Sequence-02230a.mp4	(from https://newtecons.vn/newtecons-duoc-vinh-danh-top-10-thuong-hieu-manh-2022/)
19:09:13	463431/463431	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Apr%202022%2011:10:09%20GMT	https://newtecons.vn/wp-content/uploads/2022/04/IMG_0857-scaled.jpg	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/wp-content/uploads/2022/04/IMG_0857-scaled.jpg	(from https://newtecons.vn/tin-tuc/page/4/)
19:09:13	976684/976684	---M--	200	added ('OK')	image/jpeg	date:Tue,%2026%20Apr%202022%2008:36:10%20GMT	https://newtecons.vn/wp-content/uploads/2022/04/MTI_8881-scaled.jpg	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/wp-content/uploads/2022/04/MTI_8881-scaled.jpg	(from https://newtecons.vn/tin-tuc/page/4/)
19:09:13	82861/82861	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Mar%202023%2012:09:11%20GMT	https://newtecons.vn/newtecons-ky-thoa-thuan-hop-tac-voi-truong-dai-hoc-bach-khoa-tp-hcm/	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/newtecons-ky-thoa-thuan-hop-tac-voi-truong-dai-hoc-bach-khoa-tp-hcm/index.html	(from https://newtecons.vn/tin-tuc/page/3/)
19:09:14	539049/539049	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Apr%202022%2002:32:01%20GMT	https://newtecons.vn/wp-content/uploads/2022/04/NEW01514-scaled.jpg	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/wp-content/uploads/2022/04/NEW01514-scaled.jpg	(from https://newtecons.vn/tin-tuc/page/4/)
19:09:14	839906/839906	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20Apr%202022%2003:18:21%20GMT	https://newtecons.vn/wp-content/uploads/2022/04/NEW00827-scaled.jpg	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/wp-content/uploads/2022/04/NEW00827-scaled.jpg	(from https://newtecons.vn/tin-tuc/page/4/)
19:09:14	652484/652484	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Mar%202022%2008:35:42%20GMT	https://newtecons.vn/wp-content/uploads/2022/03/NEW01106-scaled.jpg	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/wp-content/uploads/2022/03/NEW01106-scaled.jpg	(from https://newtecons.vn/tin-tuc/page/4/)
19:09:14	652515/652515	---M--	200	added ('OK')	image/jpeg	date:Thu,%2024%20Mar%202022%2003:08:08%20GMT	https://newtecons.vn/wp-content/uploads/2022/03/a-scaled.jpg	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/wp-content/uploads/2022/03/a-scaled.jpg	(from https://newtecons.vn/tin-tuc/page/4/)
19:09:14	513199/513199	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Mar%202022%2001:55:44%20GMT	https://newtecons.vn/wp-content/uploads/2022/03/NEW07277-scaled.jpg	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/wp-content/uploads/2022/03/NEW07277-scaled.jpg	(from https://newtecons.vn/tin-tuc/page/4/)
19:09:14	612546/612546	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Mar%202022%2008:54:32%20GMT	https://newtecons.vn/wp-content/uploads/2022/03/20220308_024503000_iOS-scaled.jpg	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/wp-content/uploads/2022/03/20220308_024503000_iOS-scaled.jpg	(from https://newtecons.vn/tin-tuc/page/4/)
19:09:15	82248/82248	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Mar%202023%2012:09:12%20GMT	https://newtecons.vn/newtecons-to-chuc-chuong-trinh-dao-tao-leadership-skills-5r-danh-cho-can-bo-quan-ly/	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/newtecons-to-chuc-chuong-trinh-dao-tao-leadership-skills-5r-danh-cho-can-bo-quan-ly/index.html	(from https://newtecons.vn/tin-tuc/page/4/)
19:09:15	597522/597522	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Feb%202022%2008:25:26%20GMT	https://newtecons.vn/wp-content/uploads/2022/02/NEW05417-scaled.jpg	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/wp-content/uploads/2022/02/NEW05417-scaled.jpg	(from https://newtecons.vn/tin-tuc/page/4/)
19:09:15	2454221/2454221	---M--	200	added ('OK')	image/jpeg	date:Fri,%2021%20Jan%202022%2007:57:39%20GMT	https://newtecons.vn/wp-content/uploads/2022/01/NEW04871.jpg	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/wp-content/uploads/2022/01/NEW04871.jpg	(from https://newtecons.vn/tin-tuc/page/4/)
19:09:15	86956/86956	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Mar%202023%2012:09:13%20GMT	https://newtecons.vn/du-an-masteri-waterfront-dat-3-trieu-gio-an-toan/	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/du-an-masteri-waterfront-dat-3-trieu-gio-an-toan/index.html	(from https://newtecons.vn/tin-tuc/page/4/)
19:09:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2013%20Mar%202023%2012:09:13%20GMT	https://newtecons.vn/tin-tuc/page/6	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/tin-tuc/page/6	(from https://newtecons.vn/tin-tuc/page/4/)
19:09:17	1173068/1173068	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Jan%202022%2010:39:15%20GMT	https://newtecons.vn/wp-content/uploads/2022/01/TT_Photo-1a-scaled.jpg	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/wp-content/uploads/2022/01/TT_Photo-1a-scaled.jpg	(from https://newtecons.vn/tin-tuc/page/4/)
19:09:17	83913/83913	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Mar%202023%2012:09:14%20GMT	https://newtecons.vn/newtecons-khang-dinh-vi-the-top-10-nha-thau-xay-dung-uy-tin-viet-nam-nho-noi-luc-vung-vang/	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/newtecons-khang-dinh-vi-the-top-10-nha-thau-xay-dung-uy-tin-viet-nam-nho-noi-luc-vung-vang/index.html	(from https://newtecons.vn/tin-tuc/page/4/)
19:09:17	86866/86866	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Mar%202023%2012:09:14%20GMT	https://newtecons.vn/newtecons-sinh-hoat-cau-lac-bo-newstar-nam-2022-voi-nhung-hoat-dong-chay-het-minh/	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/newtecons-sinh-hoat-cau-lac-bo-newstar-nam-2022-voi-nhung-hoat-dong-chay-het-minh/index.html	(from https://newtecons.vn/tin-tuc/page/4/)
19:09:17	91766/91766	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Mar%202023%2012:09:14%20GMT	https://newtecons.vn/newtecons-to-chuc-le-bao-ve-chuc-danh-nang-tam-nhan-su/	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/newtecons-to-chuc-le-bao-ve-chuc-danh-nang-tam-nhan-su/index.html	(from https://newtecons.vn/tin-tuc/page/4/)
19:09:17	89545/89545	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Mar%202023%2012:09:15%20GMT	https://newtecons.vn/newtecons-to-chuc-hoi-nghi-luc-luong-thi-cong-nam-2022/	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/newtecons-to-chuc-hoi-nghi-luc-luong-thi-cong-nam-2022/index.html	(from https://newtecons.vn/tin-tuc/page/4/)
19:09:17	944170/944170	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jan%202022%2009:37:37%20GMT	https://newtecons.vn/wp-content/uploads/2022/01/AREA_VIEW1_5k-scaled.jpg	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/wp-content/uploads/2022/01/AREA_VIEW1_5k-scaled.jpg	(from https://newtecons.vn/tin-tuc/page/5/)
19:09:18	963178/963178	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Jan%202022%2001:20:20%20GMT	https://newtecons.vn/wp-content/uploads/2022/01/thumb-a.png	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/wp-content/uploads/2022/01/thumb-a.png	(from https://newtecons.vn/tin-tuc/page/5/)
19:09:18	91336/91336	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Mar%202023%2012:09:15%20GMT	https://newtecons.vn/newtecons-khoi-cong-du-an-flora-panorama-thuoc-mizuki-park-khu-do-thi-nguoi-nhat-chon-dau-tu/	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/newtecons-khoi-cong-du-an-flora-panorama-thuoc-mizuki-park-khu-do-thi-nguoi-nhat-chon-dau-tu/index.html	(from https://newtecons.vn/tin-tuc/page/4/)
19:09:18	618620/618620	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Dec%202021%2010:44:41%20GMT	https://newtecons.vn/wp-content/uploads/2021/12/05_2-Photo-scaled.jpg	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/wp-content/uploads/2021/12/05_2-Photo-scaled.jpg	(from https://newtecons.vn/tin-tuc/page/5/)
19:09:18	638759/638759	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Dec%202021%2013:32:56%20GMT	https://newtecons.vn/wp-content/uploads/2021/12/NEW03782-scaled.jpg	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/wp-content/uploads/2021/12/NEW03782-scaled.jpg	(from https://newtecons.vn/tin-tuc/page/5/)
19:09:18	684351/684351	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Dec%202021%2006:22:19%20GMT	https://newtecons.vn/wp-content/uploads/2021/12/pc1-1-scaled.jpg	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/wp-content/uploads/2021/12/pc1-1-scaled.jpg	(from https://newtecons.vn/tin-tuc/page/5/)
19:09:18	80959/80959	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Mar%202023%2012:09:16%20GMT	https://newtecons.vn/newtecons-trao-giai-cuoc-thi-ung-dung-bim-revit-trong-thi-cong-co-dien/	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/newtecons-trao-giai-cuoc-thi-ung-dung-bim-revit-trong-thi-cong-co-dien/index.html	(from https://newtecons.vn/tin-tuc/page/4/)
19:09:18	176597/176597	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Nov%202021%2011:22:39%20GMT	https://newtecons.vn/wp-content/uploads/2021/11/Cover-1.jpg	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/wp-content/uploads/2021/11/Cover-1.jpg	(from https://newtecons.vn/tin-tuc/page/5/)
19:09:19	1941387/1941387	---M--	200	added ('OK')	image/jpeg	date:Wed,%2007%20Jul%202021%2005:25:19%20GMT	https://newtecons.vn/wp-content/uploads/2021/07/Phoi-canh.jpg	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/wp-content/uploads/2021/07/Phoi-canh.jpg	(from https://newtecons.vn/tin-tuc/page/5/)
19:09:19	1173068/1173068	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Dec%202021%2006:26:15%20GMT	https://newtecons.vn/wp-content/uploads/2021/12/TT_Photo-1a-scaled.jpg	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/wp-content/uploads/2021/12/TT_Photo-1a-scaled.jpg	(from https://newtecons.vn/tin-tuc/page/5/)
19:09:19	84616/84616	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Mar%202023%2012:09:17%20GMT	https://newtecons.vn/newtecons-khoi-cong-du-an-sora-gardens-sc-trung-t-m-thuong-mai-lon-nhat-thanh-pho-moi-binh-duong-theo-tieu-chuan-nhat-ban/	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/newtecons-khoi-cong-du-an-sora-gardens-sc-trung-t-m-thuong-mai-lon-nhat-thanh-pho-moi-binh-duong-theo-tieu-chuan-nhat-ban/index.html	(from https://newtecons.vn/tin-tuc/page/4/)
19:09:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2013%20Mar%202023%2012:09:17%20GMT	https://newtecons.vn/tin-tuc/page/7	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/tin-tuc/page/7	(from https://newtecons.vn/tin-tuc/page/5/)
19:09:20	79654/79654	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2022:49:28%20GMT	https://newtecons.vn/newtecons-ky-ket-ke-hoach-san-xuat-kinh-doanh-dat-muc-tieu-10-000-ty-doanh-thu-nam-2022/	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/newtecons-ky-ket-ke-hoach-san-xuat-kinh-doanh-dat-muc-tieu-10-000-ty-doanh-thu-nam-2022/index.html	(from https://newtecons.vn/tin-tuc/page/4/)
19:09:21	89869/89869	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2022:19:12%20GMT	https://newtecons.vn/newtecons-to-chuc-hoi-nghi-can-bo-nhan-vien/	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/newtecons-to-chuc-hoi-nghi-can-bo-nhan-vien/index.html	(from https://newtecons.vn/tin-tuc/page/4/)
19:09:22	78425/78425	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Mar%202023%2012:09:18%20GMT	https://newtecons.vn/khu-dan-cu-phuoc-tho-vinh-long/	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/khu-dan-cu-phuoc-tho-vinh-long/index.html	(from https://newtecons.vn/tin-tuc/page/4/)
19:09:24	91833/91833	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Mar%202023%2012:09:20%20GMT	https://newtecons.vn/tin-tuc/page/6/	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/tin-tuc/page/6/index.html	(from https://newtecons.vn/tin-tuc/page/4/)
19:09:25	87740/87740	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Mar%202023%2012:09:20%20GMT	https://newtecons.vn/newtecons-va-tt-group-tiep-tuc-bat-tay-khoi-cong-du-an-bieu-tuong-tai-tp-sa-dec/	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/newtecons-va-tt-group-tiep-tuc-bat-tay-khoi-cong-du-an-bieu-tuong-tai-tp-sa-dec/index.html	(from https://newtecons.vn/tin-tuc/page/5/)
19:09:27	74757/74757	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Mar%202023%2012:09:22%20GMT	https://newtecons.vn/newtecons-dat-danh-hieu-top-50-thuong-hieu-nha-tuyen-dung-hap-dan/	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/newtecons-dat-danh-hieu-top-50-thuong-hieu-nha-tuyen-dung-hap-dan/index.html	(from https://newtecons.vn/tin-tuc/page/5/)
19:09:27	79608/79608	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Mar%202023%2012:09:23%20GMT	https://newtecons.vn/newtecons-khoi-cong-du-an-05-bw-hai-duong/	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/newtecons-khoi-cong-du-an-05-bw-hai-duong/index.html	(from https://newtecons.vn/tin-tuc/page/5/)
19:09:27	20509563/20509563	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Dec%202021%2007:15:05%20GMT	https://newtecons.vn/wp-content/uploads/2021/12/WDNU0168.png	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/wp-content/uploads/2021/12/WDNU0168.png	(from https://newtecons.vn/tin-tuc/page/5/)
19:09:27	3097/3097	---M-Z	200	added ('OK')	application/json	date:Mon,%2013%20Mar%202023%2012:09:25%20GMT	https://newtecons.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnewtecons.vn%2Fproject%2Fnha-xuong-cho-thue-sao-dau%2F	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/wp-json/oembed/1.0/embed71bd.json	(from https://newtecons.vn/project/nha-xuong-cho-thue-sao-dau/)
19:09:27	73797/73797	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Mar%202023%2012:09:25%20GMT	https://newtecons.vn/don-giang-sinh-y-nghia-cung-nguoi-newtecons/	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/don-giang-sinh-y-nghia-cung-nguoi-newtecons/index.html	(from https://newtecons.vn/tin-tuc/page/5/)
19:09:28	3278/3278	---M-Z	200	added ('OK')	text/xml	date:Mon,%2013%20Mar%202023%2012:09:26%20GMT	https://newtecons.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnewtecons.vn%2Fproject%2Fnha-xuong-cho-thue-sao-dau%2F&format=xml	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/wp-json/oembed/1.0/embed1a9f	(from https://newtecons.vn/project/nha-xuong-cho-thue-sao-dau/)
19:09:28	76445/76445	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Mar%202023%2012:09:26%20GMT	https://newtecons.vn/newtecons-trung-thau-va-khoi-cong-du-an-trung-tam-ky-thuat-viettel-hoa-lac/	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/newtecons-trung-thau-va-khoi-cong-du-an-trung-tam-ky-thuat-viettel-hoa-lac/index.html	(from https://newtecons.vn/tin-tuc/page/5/)
19:09:28	75744/75744	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Mar%202023%2012:09:26%20GMT	https://newtecons.vn/newtecons-khoi-cong-du-an-trung-tam-thuong-mai-dak-mil/	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/newtecons-khoi-cong-du-an-trung-tam-thuong-mai-dak-mil/index.html	(from https://newtecons.vn/tin-tuc/page/5/)
19:09:29	789673/789673	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Nov%202022%2003:48:43%20GMT	https://newtecons.vn/wp-content/uploads/2022/11/sao-dau-1-scaled.jpg	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/wp-content/uploads/2022/11/sao-dau-1-scaled.jpg	(from https://newtecons.vn/project/nha-xuong-cho-thue-sao-dau/)
19:09:29	74455/74455	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Mar%202023%2012:09:26%20GMT	https://newtecons.vn/newtecons-duoc-hr-asia-vinh-danh-la-noi-lam-viec-tot-nhat-chau-a-2021/	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/newtecons-duoc-hr-asia-vinh-danh-la-noi-lam-viec-tot-nhat-chau-a-2021/index.html	(from https://newtecons.vn/tin-tuc/page/5/)
19:09:29	5623055/5623055	---M--	200	added ('OK')	image/png	date:Mon,%2021%20Nov%202022%2003:58:24%20GMT	https://newtecons.vn/wp-content/uploads/2022/11/Sao-Dau@2x-Copy.png	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/wp-content/uploads/2022/11/Sao-Dau@2x-Copy.png	(from https://newtecons.vn/project/nha-xuong-cho-thue-sao-dau/)
19:09:29	73287/73287	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Mar%202023%2012:09:27%20GMT	https://newtecons.vn/newtecons-trung-thau-du-an-dai-hoc-fulbright-viet-nam/	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/newtecons-trung-thau-du-an-dai-hoc-fulbright-viet-nam/index.html	(from https://newtecons.vn/tin-tuc/page/5/)
19:09:30	83974/83974	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Oct%202022%2006:16:05%20GMT	https://newtecons.vn/wp-content/uploads/2022/10/Frame_DuAn_03.png	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/wp-content/uploads/2022/10/Frame_DuAn_03.png	(from https://newtecons.vn/project/nha-xuong-cho-thue-sao-dau/)
19:09:30	69307/69307	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Mar%202023%2012:09:28%20GMT	https://newtecons.vn/asiana-da-nang-hoan-thanh-vuot-tien-do-san-voi-tong-dien-tich-4-300m2/	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/asiana-da-nang-hoan-thanh-vuot-tien-do-san-voi-tong-dien-tich-4-300m2/index.html	(from https://newtecons.vn/tin-tuc/page/5/)
19:09:30	69572/69572	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Mar%202023%2012:09:28%20GMT	https://newtecons.vn/bch-du-an-m-garden-city-da-nang-hoan-thanh-do-dam-console-voi-cac-ky-thuat-kho/	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/bch-du-an-m-garden-city-da-nang-hoan-thanh-do-dam-console-voi-cac-ky-thuat-kho/index.html	(from https://newtecons.vn/tin-tuc/page/5/)
19:09:31	3113/3113	---M-Z	200	added ('OK')	application/json	date:Mon,%2013%20Mar%202023%2012:09:28%20GMT	https://newtecons.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnewtecons.vn%2Fproject%2Fgreen-planet-dc%2F	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/wp-json/oembed/1.0/embed0997.json	(from https://newtecons.vn/project/green-planet-dc/)
19:09:31	5631180/5631180	---M--	200	added ('OK')	image/png	date:Mon,%2021%20Nov%202022%2003:56:57%20GMT	https://newtecons.vn/wp-content/uploads/2022/11/Sao-Dau@2x.png	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/wp-content/uploads/2022/11/Sao-Dau@2x.png	(from https://newtecons.vn/project/nha-xuong-cho-thue-sao-dau/)
19:09:31	72235/72235	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Mar%202023%2012:09:29%20GMT	https://newtecons.vn/khu-phuc-hop-nha-o-ket-hop-thuong-mai-dich-vu-tp-long-xuyen-an-giang-2/	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/khu-phuc-hop-nha-o-ket-hop-thuong-mai-dich-vu-tp-long-xuyen-an-giang-2/index.html	(from https://newtecons.vn/tin-tuc/page/5/)
19:09:31	3230/3230	---M-Z	200	added ('OK')	text/xml	date:Mon,%2013%20Mar%202023%2012:09:29%20GMT	https://newtecons.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnewtecons.vn%2Fproject%2Fgreen-planet-dc%2F&format=xml	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/wp-json/oembed/1.0/embedba66	(from https://newtecons.vn/project/green-planet-dc/)
19:09:31	92272/92272	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Mar%202023%2012:09:29%20GMT	https://newtecons.vn/tin-tuc/page/7/	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/tin-tuc/page/7/index.html	(from https://newtecons.vn/tin-tuc/page/5/)
19:09:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2013%20Mar%202023%2012:09:29%20GMT	https://newtecons.vn/?p=12591	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/index1306.html	(from https://newtecons.vn/project/nha-xuong-cho-thue-sao-dau/)
19:09:32	745752/745752	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2010:26:29%20GMT	https://newtecons.vn/wp-content/uploads/2022/09/V2-scaled.jpg	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/wp-content/uploads/2022/09/V2-scaled.jpg	(from https://newtecons.vn/project/green-planet-dc/)
19:09:32	673057/673057	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Sep%202022%2011:12:28%20GMT	https://newtecons.vn/wp-content/uploads/2022/09/V10-scaled.jpg	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/wp-content/uploads/2022/09/V10-scaled.jpg	(from https://newtecons.vn/project/green-planet-dc/)
19:09:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2013%20Mar%202023%2012:09:30%20GMT	https://newtecons.vn/?p=12257	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/index18c5.html	(from https://newtecons.vn/project/green-planet-dc/)
19:09:32	673057/673057	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Oct%202022%2003:05:15%20GMT	https://newtecons.vn/wp-content/uploads/2022/10/V10-scaled.jpg	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/wp-content/uploads/2022/10/V10-scaled.jpg	(from https://newtecons.vn/project/green-planet-dc/)
19:09:33	3123/3123	---M-Z	200	added ('OK')	application/json	date:Mon,%2013%20Mar%202023%2012:09:30%20GMT	https://newtecons.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnewtecons.vn%2Fproject%2Fto-hop-grand-bay-halong%2F	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/wp-json/oembed/1.0/embedf240.json	(from https://newtecons.vn/project/to-hop-grand-bay-halong/)
19:09:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2013%20Mar%202023%2012:09:31%20GMT	https://newtecons.vn/?p=12214	C:/My%20Web%20Sites/https___newtecons.vn_/newtecons.vn/index5a76.html	(from https://newtecons.vn/project/to-hop-grand-bay-halong/)
